STS	NMB	LNK	SYM	STY	MKT	EFT	SDE	PRC	SIZ	TRM	OPD	HDI	VER	DCV	TPA	TGP	BOK	ODT	IND	TRD	RGR	STD	STT	CLR	BRK	MBR	ACC	ACT	TOB	TOU	GRS	BNK	BKA	UTY	UTI	UUI	UWS	REF	CSQ	MKP	SSL	PRT	IAC	OQY	CQY	LQY	APX	LPX	OST	CLI	OCL	TXT	ROL	OSQ	IWF	IAL	EWF	EAL	DEA
1	37242936	0	CEON	SHARE	REGS	2018-09-10 16:21:31.123	2	0.297000	20400	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 16:21:31.123	UK8GW3	192.168.252.2		136122	0	0	3	1031605	20400	0	0	0.000000	0.000000	0				0	229780112	0	N	3	N	N
0	37242947	0	CEON	SHARE	REGS	2018-09-10 16:20:11.031	1	0.281000	1400	2	0	0	0	0	1	0.000000	1	1	0	16762191	0	0	1	2	K8	K8	4848008	1			0			3	2018-09-10 16:20:51.36	UK8GW3	192.168.252.2		0	0	0	3	1031605	1400	1400	1400	0.281000	0.281000	2				0	229779998	0	N	3	N	N
1	37242947	0	CEON	SHARE	REGS	2018-09-10 16:20:11.031	1	0.281000	1400	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 16:20:11.031	UK8GW3	192.168.252.2		136121	0	0	3	1031605	1400	0	0	0.000000	0.000000	0				0	229779766	0	N	3	N	N
1	37242936	0	CEON	SHARE	REGS	2018-09-10 16:19:00.853	2	0.297000	19000	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 16:19:00.853	UK8GW3	192.168.252.2		136118	0	0	3	1031605	19000	0	0	0.000000	0.000000	0				0	229779421	0	N	3	N	N
1	37242930	0	CEON	SHARE	REGS	2018-09-10 16:18:15.542	2	0.298000	10000	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 16:18:15.542	UK8GW3	192.168.252.2		136117	0	0	3	1012931	10000	0	0	0.000000	0.000000	0				0	229779094	0	N	3	N	N
0	37242798	0	CEON	SHARE	REGS	2018-09-10 16:05:44.267	1	0.282000	19000	2	0	0	0	0	1	0.000000	1	1	0	16762168	0	0	1	2	K8	K8	4848008	1			0			3	2018-09-10 16:17:56.567	UK8GW3	192.168.252.2		0	0	0	3	1031605	19000	19000	19000	0.282000	0.282000	2				0	229778907	0	N	3	N	N
0	37242903	0	CEON	SHARE	REGS	2018-09-10 16:13:52.393	1	0.285000	1600	1	20180910	0	0	0	1	0.000000	1	1	0	16762153	0	0	1	2	K8	K8	4848008	1			0			3	2018-09-10 16:13:52.394	UK8GW3	192.168.252.2		0	0	0	3	1032219	1600	1600	1600	0.285000	0.285000	2				0	229777370	0	N	3	N	N
1	37242903	0	CEON	SHARE	REGS	2018-09-10 16:13:52.393	1	0.285000	1600	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 16:13:52.393	UK8GW3	192.168.252.2		136115	0	0	3	1032219	1600	0	0	0.000000	0.000000	0				0	229777369	0	N	3	N	N
1	37242798	0	CEON	SHARE	REGS	2018-09-10 16:05:44.267	1	0.282000	19000	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 16:05:44.267	UK8GW3	192.168.252.2		136112	0	0	3	1031605	19000	0	0	0.000000	0.000000	0				0	229774063	0	N	3	N	N
0	37243568	0	CEON	SHARE	REGS	2018-09-10 17:36:42.102	1	0.281000	3000	2	0	0	0	0	1	0.000000	1	1	0	16762636	0	0	1	2	K8	K8	4848008	1			0			3	2018-09-10 17:42:16.531	UK8GW3	192.168.252.2		0	0	0	3	1012931	3000	3000	3000	0.281000	0.281000	2				0	229862895	0	N	3	N	N
1	37243568	0	CEON	SHARE	REGS	2018-09-10 17:36:42.102	1	0.281000	3000	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 17:36:42.102	UK8GW3	192.168.252.2		136168	0	0	3	1012931	3000	0	0	0.000000	0.000000	0				0	229857690	0	N	3	N	N
1	37242936	0	CEON	SHARE	REGS	2018-09-10 16:29:37.789	2	0.297000	20400	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 16:29:37.789	UK8GW3	192.168.252.2		136130	0	0	3	1031605	20400	0	0	0.000000	0.000000	0				0	229783982	0	N	3	N	N
1	37242443	0	COMI	SHARE	REGS	2018-09-10 14:37:31.534	1	0.012500	10000	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 14:37:31.534	UK8GW3	192.168.252.2		136086	0	0	3	1031605	10000	0	0	0.000000	0.000000	0				0	229740972	0	N	3	N	N
0	37242443	0	COMI	SHARE	REGS	2018-09-10 14:37:31.534	1	0.012500	10000	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			0	2018-09-10 16:19:20.814	UK8GW3	192.168.252.2		136119	0	0	3	1031605	10000	0	0	0.000000	0.000000	4				0	229779512	0	N	3	N	N
0	37231454	0	CORO	SHARE-ATS	XRS1	2018-09-10 11:04:11.444	1	2.880000	50	2	0	0	0	0	1	0.000000	1	1	0	16761436	0	0	1	2	K8	K8	4848008	1			0			3	2018-09-10 12:30:00.18	UK8GW3	192.168.252.2		0	0	0	3	1032797	50	50	50	2.820000	2.820000	2				0	229690362	0	N	3	N	N
1	37231454	0	CORO	SHARE-ATS	XRS1	2018-09-10 11:04:11.444	1	2.880000	50	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 11:04:11.444	UK8GW3	192.168.252.2		135958	0	0	3	1032797	50	0	0	0.000000	0.000000	0				0	229648803	0	N	3	N	N
1	37240598	0	COTE	SHARE	REGS	2018-09-10 10:01:27.366	1	86.700000	7	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 10:01:27.366	UK8GW3	192.168.252.2		135934	0	0	3	1032056	7	0	0	0.000000	0.000000	0				0	229590103	0	N	3	N	N
1	37243197	0	COTE	SHARE	REGS	2018-09-10 16:57:00.141	2	90.000000	40	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 16:57:00.141	UK8GW3	192.168.252.2		136150	0	0	3	1002117	40	0	0	0.000000	0.000000	0				0	229818337	0	N	3	N	N
1	37242757	0	COTE	SHARE	REGS	2018-09-10 15:51:07.066	1	86.900000	10	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 15:51:07.066	UK8TRAMAR	10.50.23.105		0	0	0	3	1031606	10	0	0	0.000000	0.000000	0				0	229766289	0	N	-42	N	N
0	37240598	0	COTE	SHARE	REGS	2018-09-10 10:01:27.366	1	86.700000	7	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			0	2018-09-10 16:28:24.003	UK8GW3	192.168.252.2		136129	0	0	3	1032056	7	0	0	0.000000	0.000000	4				0	229783261	0	N	3	N	N
1	37164293	0	CPLB	SHARE-ATS	XRS1	2018-09-10 09:58:51.447	2	4.680000	100	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 09:58:51.447	UK8GW3	192.168.252.2		135930	0	0	3	1012931	100	0	0	0.000000	0.000000	0				0	229587475	0	N	3	N	N
0	37164293	0	CPLB	SHARE-ATS	XRS1	2018-09-10 09:58:51.447	2	4.680000	100	2	0	0	0	0	1	0.000000	1	1	0	16761442	0	0	1	2	K8	K8	4848008	1			0			3	2018-09-10 12:30:00.249	UK8GW3	192.168.252.2		0	0	0	3	1012931	100	100	100	5.000000	5.000000	2				0	229690379	0	N	3	N	N
1	37241826	0	DAFR	SHARE	REGS	2018-09-10 12:33:28.703	1	0.013800	50000	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 12:33:28.703	UK8GW3	192.168.252.2		136002	0	0	3	1032741	50000	0	0	0.000000	0.000000	0				0	229692095	0	N	3	N	N
1	37241838	0	DAFR	SHARE	REGS	2018-09-10 12:35:13.678	1	0.013800	100000	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 12:35:13.679	UK8GW3	192.168.252.2		136006	0	0	3	1032741	100000	0	0	0.000000	0.000000	0				0	229693021	0	N	3	N	N
0	37241826	0	DAFR	SHARE	REGS	2018-09-10 12:33:28.703	1	0.013800	50000	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			0	2018-09-10 12:34:18.543	UK8GW3	192.168.252.2		136004	0	0	3	1032741	50000	0	0	0.000000	0.000000	4				0	229692601	0	N	3	N	N
1	37027786	0	DBK	SHARE-INT	XRSI	2018-09-10 16:28:00.139	2	45.450000	354	2	0	0	0	0	1	0.000000	1	1	0	16724199	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 16:28:00.139	UK8GW3	192.168.252.2		136128	0	0	3	1027170	730	376	0	51.718936	0.000000	1				0	229783094	0	N	3	N	N
1	37242418	0	DIGI	SHARE	REGS	2018-09-10 14:29:43.693	1	29.000000	5	1	20180910	0	0	0	1	0.000000	1	1	0	16761880	0	0	1	2	K8	K8	4848008	1			0			3	2018-09-10 14:29:43.694	UK8GW3	192.168.252.2		0	0	0	3	1032062	15	10	10	29.000000	29.000000	1				0	229737337	0	N	3	N	N
1	37242380	0	DIGI	SHARE	REGS	2018-09-10 14:14:57.215	1	28.950000	20	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 14:14:57.215	UK8GW3	192.168.252.2		136077	0	0	3	1032056	20	0	0	0.000000	0.000000	0				0	229732501	0	N	3	N	N
1	37240058	0	DIGI	SHARE	REGS	2018-09-10 09:51:14.775	1	28.850000	16	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 09:51:14.775	UK8GW3	192.168.252.2		135921	0	0	3	1032062	16	0	0	0.000000	0.000000	0				0	229587073	0	N	3	N	N
1	37242418	0	DIGI	SHARE	REGS	2018-09-10 14:29:43.693	1	29.000000	15	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 14:29:43.693	UK8GW3	192.168.252.2		136085	0	0	3	1032062	15	0	0	0.000000	0.000000	0				0	229737336	0	N	3	N	N
1	37242401	0	DIGI	SHARE	REGS	2018-09-10 14:24:03.715	1	28.950000	15	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 14:24:03.715	UK8GW3	192.168.252.2		136083	0	0	3	1032062	15	0	0	0.000000	0.000000	0				0	229735190	0	N	3	N	N
1	37240058	0	DIGI	SHARE	REGS	2018-09-10 14:22:46.879	1	28.850000	20	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 14:22:46.879	UK8GW3	192.168.252.2		136082	0	0	3	1032062	20	0	0	0.000000	0.000000	0				0	229734866	0	N	3	N	N
1	37242380	0	DIGI	SHARE	REGS	2018-09-10 16:45:30.916	1	29.150000	19	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 16:45:30.916	UK8GW3	192.168.252.2		136139	0	0	3	1032056	19	0	0	0.000000	0.000000	0				0	229804344	0	N	3	N	N
0	37242380	0	DIGI	SHARE	REGS	2018-09-10 16:45:30.916	1	29.150000	9	1	20180910	0	0	0	1	0.000000	1	1	0	16762307	0	0	1	2	K8	K8	4848008	1			0			3	2018-09-10 16:45:30.92	UK8GW3	192.168.252.2		0	0	0	3	1032056	19	19	9	29.123684	29.150000	2				0	229804347	0	N	3	N	N
1	37242380	0	DIGI	SHARE	REGS	2018-09-10 16:45:30.916	1	29.150000	9	1	20180910	0	0	0	1	0.000000	1	1	0	16762306	0	0	1	2	K8	K8	4848008	1			0			3	2018-09-10 16:45:30.917	UK8GW3	192.168.252.2		0	0	0	3	1032056	19	10	10	29.100000	29.100000	1				0	229804345	0	N	3	N	N
0	37242418	0	DIGI	SHARE	REGS	2018-09-10 14:29:43.693	1	29.000000	5	1	20180910	0	0	0	1	0.000000	1	1	0	16761900	0	0	1	2	K8	K8	4848008	1			0			3	2018-09-10 14:40:54.813	UK8GW3	192.168.252.2		0	0	0	3	1032062	15	15	5	29.000000	29.000000	2				0	229741990	0	N	3	N	N
1	37242984	0	EBDAXTL55	STR-PRD	RGSP	2018-09-10 16:25:01.049	2	34.000000	100	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 16:25:01.049	UK8GW3	192.168.252.2		136125	0	0	3	1031634	100	0	0	0.000000	0.000000	0				0	229781510	0	N	3	N	N
1	37242984	0	EBDAXTL55	STR-PRD	RGSP	2018-09-10 16:23:26.893	2	33.200000	100	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 16:23:26.893	UK8GW3	192.168.252.2		136123	0	0	3	1031634	100	0	0	0.000000	0.000000	0				0	229780799	0	N	3	N	N
0	37241096	0	EBDAXTL55	STR-PRD	RGSP	2018-09-10 10:42:52.468	1	29.900000	100	1	20180910	0	0	0	1	0.000000	1	1	0	16761129	0	0	1	2	K8	K8	4848008	1			0			3	2018-09-10 10:43:06.897	UK8GW3	192.168.252.2		0	0	0	3	1031634	100	100	100	29.900000	29.900000	2				0	229633242	0	N	3	N	N
1	37241096	0	EBDAXTL55	STR-PRD	RGSP	2018-09-10 10:42:52.468	1	29.900000	100	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 10:42:52.469	UK8GW3	192.168.252.2		135947	0	0	3	1031634	100	0	0	0.000000	0.000000	0				0	229633100	0	N	3	N	N
1	37242984	0	EBDAXTL55	STR-PRD	RGSP	2018-09-10 16:52:39.412	2	32.100000	100	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 16:52:39.412	UK8GW3	192.168.252.2		136147	0	0	3	1031634	100	0	0	0.000000	0.000000	0				0	229812866	0	N	3	N	N
0	37242984	0	EBDAXTL55	STR-PRD	RGSP	2018-09-10 16:52:39.412	2	32.100000	100	1	20180910	0	0	0	1	0.000000	1	1	0	16762344	0	0	1	2	K8	K8	4848008	1			0			3	2018-09-10 16:52:39.412	UK8GW3	192.168.252.2		0	0	0	3	1031634	100	100	100	32.100000	32.100000	2				0	229812868	0	N	3	N	N
1	37242984	0	EBDAXTL55	STR-PRD	RGSP	2018-09-10 16:50:43.863	2	34.000000	100	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 16:50:43.864	UK8GW3	192.168.252.2		136146	0	0	3	1031634	100	0	0	0.000000	0.000000	0				0	229810478	0	N	3	N	N
1	37242984	0	EBDAXTL55	STR-PRD	RGSP	2018-09-10 16:33:02.721	2	33.000000	100	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 16:33:02.721	UK8GW3	192.168.252.2		136135	0	0	3	1031634	100	0	0	0.000000	0.000000	0				0	229788885	0	N	3	N	N
1	37242575	0	EBDAXTL56	STR-PRD	RGSP	2018-09-10 15:12:14.615	2	29.900000	350	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 15:12:14.615	UK8GW3	192.168.252.2		136091	0	0	3	1032635	350	0	0	0.000000	0.000000	0				0	229753368	0	N	3	N	N
0	37241608	0	EBDAXTL56	STR-PRD	RGSP	2018-09-10 11:59:19.811	1	9.800000	350	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			0	2018-09-10 12:44:04.548	UK8GW3	192.168.252.2		136022	0	0	3	1032741	350	0	0	0.000000	0.000000	4				0	229696617	0	N	3	N	N
1	37241608	0	EBDAXTL56	STR-PRD	RGSP	2018-09-10 11:59:19.811	1	9.800000	350	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 11:59:19.811	UK8GW3	192.168.252.2		135976	0	0	3	1032741	350	0	0	0.000000	0.000000	0				0	229676572	0	N	3	N	N
0	37236095	0	EBDAXTL56	STR-PRD	RGSP	2018-09-07 10:55:30.663	2	29.900000	350	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			0	2018-09-10 15:10:47.684	UK8GW3	192.168.252.2		136090	0	0	3	1032635	350	0	0	0.000000	0.000000	4				0	229752452	0	N	3	N	N
1	37242088	0	EBDAXTL56	STR-PRD	RGSP	2018-09-10 13:26:30.671	1	9.800000	400	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 17:37:42.131	UK8GW3	192.168.252.2		136169	0	0	3	1032741	400	0	0	0.000000	0.000000	0				0	229858477	0	N	3	N	N
0	37242120	0	EBDAXTL56	STR-PRD	RGSP	2018-09-10 13:37:10.741	2	19.900000	43	1	20180910	0	0	0	1	0.000000	1	1	0	16761564	0	0	1	2	K8	K8	4848008	1			0			3	2018-09-10 13:37:21.192	UK8GW3	192.168.252.2		0	0	0	3	1032931	43	43	43	19.900000	19.900000	2				0	229717330	0	N	3	N	N
1	37242120	0	EBDAXTL56	STR-PRD	RGSP	2018-09-10 13:37:10.741	2	19.900000	43	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 13:37:10.741	UK8GW3	192.168.252.2		136060	0	0	3	1032931	43	0	0	0.000000	0.000000	0				0	229717219	0	N	3	N	N
0	37242115	0	EBDAXTL56	STR-PRD	RGSP	2018-09-10 13:36:21.272	2	19.800000	10	1	20180910	0	0	0	1	0.000000	1	1	0	16761559	0	0	1	2	K8	K8	4848008	1			0			3	2018-09-10 13:36:21.273	UK8GW3	192.168.252.2		0	0	0	3	1033007	10	10	10	19.900000	19.900000	2				0	229716650	0	N	3	N	N
1	37242115	0	EBDAXTL56	STR-PRD	RGSP	2018-09-10 13:36:21.272	2	19.800000	10	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 13:36:21.272	UK8GW3	192.168.252.2		136059	0	0	3	1033007	10	0	0	0.000000	0.000000	0				0	229716648	0	N	3	N	N
1	37242088	0	EBDAXTL56	STR-PRD	RGSP	2018-09-10 13:26:30.671	1	9.800000	400	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 13:26:30.671	UK8GW3	192.168.252.2		136052	0	0	3	1032741	400	0	0	0.000000	0.000000	0				0	229713018	0	N	3	N	N
1	37242575	0	EBDAXTL56	STR-PRD	RGSP	2018-09-10 15:12:29.183	2	31.900000	350	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 15:12:29.183	UK8GW3	192.168.252.2		136092	0	0	3	1032635	350	0	0	0.000000	0.000000	0				0	229753402	0	N	3	N	N
1	37241888	0	EBEBSTL30	STR-PRD	RGSP	2018-09-10 12:47:23.642	1	0.800000	4500	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 12:47:23.642	UK8GW3	192.168.252.2		136029	0	0	3	1032741	4500	0	0	0.000000	0.000000	0				0	229698120	0	N	3	N	N
1	37241888	0	EBEBSTL30	STR-PRD	RGSP	2018-09-10 12:46:06.857	1	0.700000	4500	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 12:46:06.857	UK8GW3	192.168.252.2		136028	0	0	3	1032741	4500	0	0	0.000000	0.000000	0				0	229697607	0	N	3	N	N
0	37241888	0	EBEBSTL30	STR-PRD	RGSP	2018-09-10 12:47:23.642	1	0.800000	4500	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			0	2018-09-10 13:20:32.299	UK8GW3	192.168.252.2		136048	0	0	3	1032741	4500	0	0	0.000000	0.000000	4				0	229711259	0	N	3	N	N
1	37243236	0	EBSPTS33	STR-PRD	RGSP	2018-09-10 17:03:36.467	1	7.060000	250	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 17:03:36.467	UK8GW3	192.168.252.2		136155	0	0	3	1031634	250	0	0	0.000000	0.000000	0				0	229826388	0	N	3	N	N
0	37243236	0	EBSPTS33	STR-PRD	RGSP	2018-09-10 17:03:36.467	1	7.060000	250	1	20180910	0	0	0	1	0.000000	1	1	0	16762382	0	0	1	2	K8	K8	4848008	1			0			3	2018-09-10 17:03:36.468	UK8GW3	192.168.252.2		0	0	0	3	1031634	250	250	250	7.060000	7.060000	2				0	229826389	0	N	3	N	N
1	37240075	0	EL	SHARE	REGS	2018-09-10 09:53:10.729	1	10.400000	40	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 09:53:10.729	UK8GW3	192.168.252.2		135924	0	0	3	1032936	40	0	0	0.000000	0.000000	0				0	229587098	0	N	3	N	N
0	37227418	0	ELGS	SHARE	REGS	2018-09-05 11:28:28.363	1	1.070000	395	2	0	0	0	0	1	0.000000	1	1	0	16762103	0	0	1	2	K8	K8	4848008	1			0			3	2018-09-10 16:00:40.607	UK8GW3	192.168.252.2		0	0	0	3	1005902	395	395	395	1.070000	1.070000	2				0	229771280	0	N	3	N	N
1	37242836	0	ELGS	SHARE	REGS	2018-09-10 16:01:52.215	2	1.120000	2000	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 16:01:52.215	UK8GW3	192.168.252.2		136109	0	0	3	1031605	2000	0	0	0.000000	0.000000	0				0	229772158	0	N	3	N	N
0	37233706	0	ELJA	SHARE	XRS1	2018-09-10 12:29:15.813	2	33.000000	500	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			0	2018-09-10 12:39:40.163	UK8GW3	192.168.252.2		136013	0	0	3	1027170	500	0	0	0.000000	0.000000	4				0	229694492	0	N	3	N	N
1	37233706	0	ELJA	SHARE	XRS1	2018-09-10 12:29:15.813	2	33.000000	500	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 12:29:15.813	UK8GW3	192.168.252.2		135996	0	0	3	1027170	500	0	0	0.000000	0.000000	0				0	229690057	0	N	3	N	N
1	37233706	0	ELJA	SHARE	XRS1	2018-09-10 11:26:18.891	2	35.000000	500	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 11:26:18.892	UK8GW3	192.168.252.2		135963	0	0	3	1027170	500	0	0	0.000000	0.000000	0				0	229660823	0	N	3	N	N
1	37241885	0	EPT	SHARE	REGS	2018-09-10 12:45:47.815	1	0.011500	6400	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 12:45:47.815	UK8GW3	192.168.252.2		136027	0	0	3	1012931	6400	0	0	0.000000	0.000000	0				0	229697410	0	N	3	N	N
0	37241885	0	EPT	SHARE	REGS	2018-09-10 12:45:47.815	1	0.011500	6400	1	20180910	0	0	0	1	0.000000	1	1	0	16761497	0	0	1	2	K8	K8	4848008	1			0			3	2018-09-10 12:45:47.816	UK8GW3	192.168.252.2		0	0	0	3	1012931	6400	6400	6400	0.011500	0.011500	2				0	229697411	0	N	3	N	N
1	37242640	0	FP	SHARE	REGS	2018-09-10 15:25:14.785	1	0.898000	10000	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 17:29:05.259	UK8GW3	192.168.252.2		136161	0	0	3	1032637	10000	0	0	0.000000	0.000000	0				0	229849887	0	N	3	N	N
1	37242640	0	FP	SHARE	REGS	2018-09-10 15:25:14.785	1	0.898000	10000	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 15:25:14.785	UK8GW3	192.168.252.2		136096	0	0	3	1032637	10000	0	0	0.000000	0.000000	0				0	229757370	0	N	3	N	N
1	37241475	0	GRIU	SHARE-ATS	XRS1	2018-09-10 12:51:38.544	2	0.590000	1500	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 12:51:38.544	UK8GW3	192.168.252.2		136030	0	0	3	1032719	1500	0	0	0.000000	0.000000	0				0	229699586	0	N	3	N	N
1	37241475	0	GRIU	SHARE-ATS	XRS1	2018-09-10 11:37:12.165	2	0.800000	1500	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 11:37:12.165	UK8GW3	192.168.252.2		135966	0	0	3	1032719	1500	0	0	0.000000	0.000000	0				0	229665446	0	N	3	N	N
1	37241554	0	GRIU	SHARE-ATS	XRS1	2018-09-10 12:27:00.255	1	0.123000	10000	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 12:27:00.255	UK8GW3	192.168.252.2		135987	0	0	3	1032719	10000	0	0	0.000000	0.000000	0				0	229688962	0	N	3	N	N
1	37241554	0	GRIU	SHARE-ATS	XRS1	2018-09-10 11:51:35.718	1	0.120000	10000	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			1	2018-09-10 11:51:35.718	UK8GW3	192.168.252.2		135971	0	0	3	1032719	10000	0	0	0.000000	0.000000	0				0	229672579	0	N	3	N	N
0	37241554	0	GRIU	SHARE-ATS	XRS1	2018-09-10 12:27:00.255	1	0.123000	10000	1	20180910	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			0	2018-09-10 13:34:00.128	UK8GW3	192.168.252.2		136057	0	0	3	1032719	10000	0	0	0.000000	0.000000	4				0	229715315	0	N	3	N	N
1	34519656	0	HLEB	SHARE-ATS	XRS1	2018-09-10 10:53:44.624	2	14.000000	275	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 10:53:44.625	UK8GW3	192.168.252.2		135955	0	0	3	1032719	275	0	0	0.000000	0.000000	0				0	229641045	0	N	3	N	N
1	37227849	0	IASX	SHARE	XRS1	2018-09-10 14:21:43.066	2	14.000000	1100	2	0	0	0	0	1	0.000000	1	1	0	0	0	0	1	2	K8	K8	4848008	1			0			2	2018-09-10 14:21:43.066	UK8GW3	192.168.252.2		136079	0	0	3	1027170	1100	0	0	0.000000	0.000000	0				0	229734592	0	N	3	N	N
